case_id,root,initial_phase,delay,mechanics,a_participation,b_participation,a_support,b_support,physical_work,final_tick,pressure_phase,trace_hash,body_hash,a_live,b_live,quiescent
379,1600000,7,4,reference,3317760000,3317760000,3317760000,0,8,11,1,66aa028cf310a32cceb2270e4dbe0934df3a8cfc1ef384c999a1603becf0779e,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
379,1600000,7,4,production,3317760000,3317760000,3317760000,0,8,11,1,66aa028cf310a32cceb2270e4dbe0934df3a8cfc1ef384c999a1603becf0779e,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
380,1600000,7,5,reference,3110400000,3110400000,3110400000,0,8,12,2,4f0de00fae0bb57b723ec1c4c83000610eb8108bbdc7d6ac4b25d0d11b5ae3c6,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
380,1600000,7,5,production,3110400000,3110400000,3110400000,0,8,12,2,4f0de00fae0bb57b723ec1c4c83000610eb8108bbdc7d6ac4b25d0d11b5ae3c6,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
381,1600000,7,6,reference,2916000000,2916000000,2916000000,0,8,13,3,c7ec34c1c85a42f5f5bceb75d39e2cc4b45c80a6b5828cc18846118e02a0ba85,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
381,1600000,7,6,production,2916000000,2916000000,2916000000,0,8,13,3,c7ec34c1c85a42f5f5bceb75d39e2cc4b45c80a6b5828cc18846118e02a0ba85,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
382,1600000,7,7,reference,2733750000,2733750000,2733750000,0,8,14,4,255e4a090ff14f6aa7c193c5773c3887d9c615bbbafafce44c346ab9a49ff10b,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
382,1600000,7,7,production,2733750000,2733750000,2733750000,0,8,14,4,255e4a090ff14f6aa7c193c5773c3887d9c615bbbafafce44c346ab9a49ff10b,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
383,1600000,7,8,reference,2562890625,2562890625,2562890625,0,8,15,5,87444295f5dcfcd113e3517dd96e30dbd8f88480e8b7271e6cc6a849f15d4764,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
383,1600000,7,8,production,2562890625,2562890625,2562890625,0,8,15,5,87444295f5dcfcd113e3517dd96e30dbd8f88480e8b7271e6cc6a849f15d4764,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
384,1600000,7,9,reference,2402709960,2402709960,2402709960,0,8,16,6,9dfbfcc6ae68fe3845e9dfc95f2c4b5d3a083370431a4c1ce0a23db19e92864c,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
384,1600000,7,9,production,2402709960,2402709960,2402709960,0,8,16,6,9dfbfcc6ae68fe3845e9dfc95f2c4b5d3a083370431a4c1ce0a23db19e92864c,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
385,1600000,7,10,reference,2252540587,2252540587,2252540587,0,8,17,7,1da20aa2d40805486299312c6f8c491ff1c5a7a8852649bade2240f4f011be92,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
385,1600000,7,10,production,2252540587,2252540587,2252540587,0,8,17,7,1da20aa2d40805486299312c6f8c491ff1c5a7a8852649bade2240f4f011be92,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
386,1600000,7,11,reference,2111756800,2111756800,2111756800,0,8,18,8,1749dda89fd0745cdc712cb51f71fce14bb989a011354ff1b8c2404cc753b2d6,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
386,1600000,7,11,production,2111756800,2111756800,2111756800,0,8,18,8,1749dda89fd0745cdc712cb51f71fce14bb989a011354ff1b8c2404cc753b2d6,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
387,1600000,7,12,reference,1979772000,1979772000,1979772000,0,8,19,9,a55daa887aa32fc5641c918aca0abb95872986710b2088ef2bff51587b4f3918,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
387,1600000,7,12,production,1979772000,1979772000,1979772000,0,8,19,9,a55daa887aa32fc5641c918aca0abb95872986710b2088ef2bff51587b4f3918,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
388,1600000,7,13,reference,1856036250,1856036250,1856036250,0,8,20,0,e6dd88e07dbe6db3b9baa0deef9f69574588f18a2eed8e6fcc0276e85d90b911,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
388,1600000,7,13,production,1856036250,1856036250,1856036250,0,8,20,0,e6dd88e07dbe6db3b9baa0deef9f69574588f18a2eed8e6fcc0276e85d90b911,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
389,1600000,7,14,reference,1740033984,1740033984,1740033984,0,8,21,1,3ef7a37cb7261a6a9aa192990b79eb15cd3063d769b6f190e0ef9d16493deeff,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
389,1600000,7,14,production,1740033984,1740033984,1740033984,0,8,21,1,3ef7a37cb7261a6a9aa192990b79eb15cd3063d769b6f190e0ef9d16493deeff,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
390,1600000,7,15,reference,1631281860,1631281860,1631281860,0,8,22,2,8af9ca2b10aaefb7347b7c4f97f8141b6d52d163882f1ce11500682ccf81cd54,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
390,1600000,7,15,production,1631281860,1631281860,1631281860,0,8,22,2,8af9ca2b10aaefb7347b7c4f97f8141b6d52d163882f1ce11500682ccf81cd54,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
391,1600000,7,16,reference,1529326743,1529326743,1529326743,0,8,23,3,3686129a5f028a8a552c21eb944709a850b9b7c948d72a31d1968eda6b908f8f,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
391,1600000,7,16,production,1529326743,1529326743,1529326743,0,8,23,3,3686129a5f028a8a552c21eb944709a850b9b7c948d72a31d1968eda6b908f8f,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
392,1600000,7,17,reference,1433743821,1433743821,1433743821,0,8,24,4,44122248ddb8c69b8aa0e12ddc070e57bc46f2ac64017ad4e5b134d73a3a48af,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
392,1600000,7,17,production,1433743821,1433743821,1433743821,0,8,24,4,44122248ddb8c69b8aa0e12ddc070e57bc46f2ac64017ad4e5b134d73a3a48af,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
393,1600000,7,18,reference,1344134832,1344134832,1344134832,0,8,25,5,546f0123b4ab3aeecfd87b4c61fc5261a42867b7ba1dc45d4948d98cc4c74226,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
393,1600000,7,18,production,1344134832,1344134832,1344134832,0,8,25,5,546f0123b4ab3aeecfd87b4c61fc5261a42867b7ba1dc45d4948d98cc4c74226,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
394,1600000,7,19,reference,1260126405,1260126405,1260126405,0,8,26,6,24c94fec9112322e0606b135d82cfb3856276ba64d1e84abdcb493e2f90229f1,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
394,1600000,7,19,production,1260126405,1260126405,1260126405,0,8,26,6,24c94fec9112322e0606b135d82cfb3856276ba64d1e84abdcb493e2f90229f1,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
395,1600000,7,20,reference,1181368504,1181368504,1181368504,0,8,27,7,f74941bde8da2637fdd5426aa37ce83913550b8cf9ff56b56115156844ae90bb,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
395,1600000,7,20,production,1181368504,1181368504,1181368504,0,8,27,7,f74941bde8da2637fdd5426aa37ce83913550b8cf9ff56b56115156844ae90bb,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
396,1600000,7,1024,reference,0,0,0,0,8,1031,1,a1640ebc507cc43cc4a6341bd191734dc892d2b30129ea1afd7bcc7dc5109710,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
396,1600000,7,1024,production,0,0,0,0,8,1031,1,a1640ebc507cc43cc4a6341bd191734dc892d2b30129ea1afd7bcc7dc5109710,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
397,1600000,8,0,reference,4294967296,4294967296,4294967296,0,8,8,8,415a96aec799b17d0b2e6a972b049300aaecb3e31fade0b42963cf7445bcd9b1,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
397,1600000,8,0,production,4294967296,4294967296,4294967296,0,8,8,8,415a96aec799b17d0b2e6a972b049300aaecb3e31fade0b42963cf7445bcd9b1,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
398,1600000,8,1,reference,4026531840,4026531840,4026531840,0,8,9,9,0649be2945b3986edd9a3930fb8b340b7cd2c7667be8488a43f8bf56b38ac914,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
398,1600000,8,1,production,4026531840,4026531840,4026531840,0,8,9,9,0649be2945b3986edd9a3930fb8b340b7cd2c7667be8488a43f8bf56b38ac914,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
399,1600000,8,2,reference,3774873600,3774873600,3774873600,0,8,10,0,56696179c85225b4e0cda33b8b50e4887f0bf748f9af3dec05dbf5c6c32c7b67,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
399,1600000,8,2,production,3774873600,3774873600,3774873600,0,8,10,0,56696179c85225b4e0cda33b8b50e4887f0bf748f9af3dec05dbf5c6c32c7b67,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
400,1600000,8,3,reference,3538944000,3538944000,3538944000,0,8,11,1,982e858873a085f64cf9fbcc6809527454fdde34b0065e6e7be3d5a6425bd669,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
400,1600000,8,3,production,3538944000,3538944000,3538944000,0,8,11,1,982e858873a085f64cf9fbcc6809527454fdde34b0065e6e7be3d5a6425bd669,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
401,1600000,8,4,reference,3317760000,3317760000,3317760000,0,8,12,2,977549f458fbb96e2b12498832cc3172f7ece50e559647d49ce1324a8202e1be,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
401,1600000,8,4,production,3317760000,3317760000,3317760000,0,8,12,2,977549f458fbb96e2b12498832cc3172f7ece50e559647d49ce1324a8202e1be,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
402,1600000,8,5,reference,3110400000,3110400000,3110400000,0,8,13,3,bedef15c7102384ac562c58959e4cd3358f9563a40988d1c693978bd0aff683d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
402,1600000,8,5,production,3110400000,3110400000,3110400000,0,8,13,3,bedef15c7102384ac562c58959e4cd3358f9563a40988d1c693978bd0aff683d,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
403,1600000,8,6,reference,2916000000,2916000000,2916000000,0,8,14,4,ad02f45e011b8a15fd1de1821ff6000e4ca2b211e66e7e1cfa46388fcdf2d563,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
403,1600000,8,6,production,2916000000,2916000000,2916000000,0,8,14,4,ad02f45e011b8a15fd1de1821ff6000e4ca2b211e66e7e1cfa46388fcdf2d563,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
404,1600000,8,7,reference,2733750000,2733750000,2733750000,0,8,15,5,43c62a00dbd9d523a10342d4a33278080e2d639648f360117ce80860e045a7b4,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
404,1600000,8,7,production,2733750000,2733750000,2733750000,0,8,15,5,43c62a00dbd9d523a10342d4a33278080e2d639648f360117ce80860e045a7b4,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
405,1600000,8,8,reference,2562890625,2562890625,2562890625,0,8,16,6,78a572c2f2b8fbb7cb727149638809601e5d24d6d6f3f3ee7c69814e1b67878e,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
405,1600000,8,8,production,2562890625,2562890625,2562890625,0,8,16,6,78a572c2f2b8fbb7cb727149638809601e5d24d6d6f3f3ee7c69814e1b67878e,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
406,1600000,8,9,reference,2402709960,2402709960,2402709960,0,8,17,7,06d480a767e15bbbf4e58fb944f59428eb3422f810f925cfa01156641b0bd89a,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
406,1600000,8,9,production,2402709960,2402709960,2402709960,0,8,17,7,06d480a767e15bbbf4e58fb944f59428eb3422f810f925cfa01156641b0bd89a,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
407,1600000,8,10,reference,2252540587,2252540587,2252540587,0,8,18,8,1367ca68baa01f2a5667934b7e01b94cbd47fa4ae14606128a07038b7ceb4150,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
407,1600000,8,10,production,2252540587,2252540587,2252540587,0,8,18,8,1367ca68baa01f2a5667934b7e01b94cbd47fa4ae14606128a07038b7ceb4150,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
408,1600000,8,11,reference,2111756800,2111756800,2111756800,0,8,19,9,0998d954550b616c22248251b352da558bc373c35bec3f2cad92127dba0c2bd6,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
408,1600000,8,11,production,2111756800,2111756800,2111756800,0,8,19,9,0998d954550b616c22248251b352da558bc373c35bec3f2cad92127dba0c2bd6,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
409,1600000,8,12,reference,1979772000,1979772000,1979772000,0,8,20,0,7e9c9e321f0d5c382c1e3d93b3d5482b330d4d4d5e9ce21a1dab38ba00ba7ae7,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
409,1600000,8,12,production,1979772000,1979772000,1979772000,0,8,20,0,7e9c9e321f0d5c382c1e3d93b3d5482b330d4d4d5e9ce21a1dab38ba00ba7ae7,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
410,1600000,8,13,reference,1856036250,1856036250,1856036250,0,8,21,1,4500025ce677c57e65c0f93af44287657347f4363745117e85b489fdf5f1e754,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
410,1600000,8,13,production,1856036250,1856036250,1856036250,0,8,21,1,4500025ce677c57e65c0f93af44287657347f4363745117e85b489fdf5f1e754,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
411,1600000,8,14,reference,1740033984,1740033984,1740033984,0,8,22,2,b5fe172fca86de250d9a9fd6aeaa7d43f3b469e19bdfb5fedb4aa45e8ef43a3a,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
411,1600000,8,14,production,1740033984,1740033984,1740033984,0,8,22,2,b5fe172fca86de250d9a9fd6aeaa7d43f3b469e19bdfb5fedb4aa45e8ef43a3a,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
412,1600000,8,15,reference,1631281860,1631281860,1631281860,0,8,23,3,08dca2c65917d3bdd2af8ca51d066f180f2fdb67bf5fef25d6ef8378bb3b97f3,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
412,1600000,8,15,production,1631281860,1631281860,1631281860,0,8,23,3,08dca2c65917d3bdd2af8ca51d066f180f2fdb67bf5fef25d6ef8378bb3b97f3,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
413,1600000,8,16,reference,1529326743,1529326743,1529326743,0,8,24,4,80b1ee0ab80f8bf8745755e8fe5272401dd0780bb56d043a384e6f418beebf00,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
413,1600000,8,16,production,1529326743,1529326743,1529326743,0,8,24,4,80b1ee0ab80f8bf8745755e8fe5272401dd0780bb56d043a384e6f418beebf00,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
414,1600000,8,17,reference,1433743821,1433743821,1433743821,0,8,25,5,a6fbf4ee8ccc4ec14a5ca126ab9a14c83a00f23ccefffd63f78ec83c289a394c,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
414,1600000,8,17,production,1433743821,1433743821,1433743821,0,8,25,5,a6fbf4ee8ccc4ec14a5ca126ab9a14c83a00f23ccefffd63f78ec83c289a394c,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
415,1600000,8,18,reference,1344134832,1344134832,1344134832,0,8,26,6,a221ef2730ad177174705599aaa47eaccdc6ee4bb2de52bdb17431ae2de56d83,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
415,1600000,8,18,production,1344134832,1344134832,1344134832,0,8,26,6,a221ef2730ad177174705599aaa47eaccdc6ee4bb2de52bdb17431ae2de56d83,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
416,1600000,8,19,reference,1260126405,1260126405,1260126405,0,8,27,7,d8d5e63535f9627c9bd2921247910f6d19d50ad7df6ddc6b8963cf65435bd601,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
416,1600000,8,19,production,1260126405,1260126405,1260126405,0,8,27,7,d8d5e63535f9627c9bd2921247910f6d19d50ad7df6ddc6b8963cf65435bd601,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
417,1600000,8,20,reference,1181368504,1181368504,1181368504,0,8,28,8,61c2f13eb2a924fdf1a68347597a8d9f9ccfd67afea64ad12ee176e37a68e522,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
417,1600000,8,20,production,1181368504,1181368504,1181368504,0,8,28,8,61c2f13eb2a924fdf1a68347597a8d9f9ccfd67afea64ad12ee176e37a68e522,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
418,1600000,8,1024,reference,0,0,0,0,8,1032,2,bbc4ff40aa386479d74ae8faa02246f5c96eefae035dbd6e30a066d0bd171246,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
418,1600000,8,1024,production,0,0,0,0,8,1032,2,bbc4ff40aa386479d74ae8faa02246f5c96eefae035dbd6e30a066d0bd171246,4f6e44a035d8285bc3c2a4e7fdbb9cc327fd081547bd89d7f669c19a29343041,1,1,1
419,1600000,9,0,reference,4294967296,4294967296,4294967296,0,8,9,9,f69380aed79a42001e64bf8688e9cf75c6108549be4e231cc05b9ca968e266be,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
419,1600000,9,0,production,4294967296,4294967296,4294967296,0,8,9,9,f69380aed79a42001e64bf8688e9cf75c6108549be4e231cc05b9ca968e266be,75253521aff80512691b11e99a2b3c6b3b6bb3e50becd494d46b9e4765525efe,1,1,1
420,1600000,9,1,reference,4026531840,4026531840,4026531840,0,8,10,0,56c810b6e95efc6c4295aa75afc5ca66dfb3f0c4e6c79db6c5ac7c85aefb1bad,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
420,1600000,9,1,production,4026531840,4026531840,4026531840,0,8,10,0,56c810b6e95efc6c4295aa75afc5ca66dfb3f0c4e6c79db6c5ac7c85aefb1bad,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
421,1600000,9,2,reference,3774873600,3774873600,3774873600,0,8,11,1,36e80de0401934e08ec9598b22a5a859f6a85c4cd8169a99ba9c23d514364952,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
421,1600000,9,2,production,3774873600,3774873600,3774873600,0,8,11,1,36e80de0401934e08ec9598b22a5a859f6a85c4cd8169a99ba9c23d514364952,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
422,1600000,9,3,reference,3538944000,3538944000,3538944000,0,8,12,2,072bb13d8f02a86d0ac288857e0f79523783ac22915da98a77f79c7fa023f533,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
422,1600000,9,3,production,3538944000,3538944000,3538944000,0,8,12,2,072bb13d8f02a86d0ac288857e0f79523783ac22915da98a77f79c7fa023f533,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
423,1600000,9,4,reference,3317760000,3317760000,3317760000,0,8,13,3,121e9097a2c19709cbfd9d1c8b68ffefb742b4ee5da4d5c8fb36310ae6ba9ff6,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
423,1600000,9,4,production,3317760000,3317760000,3317760000,0,8,13,3,121e9097a2c19709cbfd9d1c8b68ffefb742b4ee5da4d5c8fb36310ae6ba9ff6,7bc308586fb06d0ae01a7f8b5e4856c590fb86275a262cb2a19367e4a4c66319,1,1,1
424,1600000,9,5,reference,3110400000,3110400000,3110400000,0,8,14,4,693e6a2f0fef7dd180d65c23f197669ff080af2904e3d1f713d0cc0824ec44db,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
424,1600000,9,5,production,3110400000,3110400000,3110400000,0,8,14,4,693e6a2f0fef7dd180d65c23f197669ff080af2904e3d1f713d0cc0824ec44db,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
425,1600000,9,6,reference,2916000000,2916000000,2916000000,0,8,15,5,d341121886753af8d99591c06627fe6be9e0959e7dc96a00b75ae312c29ff64f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
425,1600000,9,6,production,2916000000,2916000000,2916000000,0,8,15,5,d341121886753af8d99591c06627fe6be9e0959e7dc96a00b75ae312c29ff64f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
426,1600000,9,7,reference,2733750000,2733750000,2733750000,0,8,16,6,c9abb7457b9cd8c6d53a6782b8efbe158e69077d84593b946e8d2d2b26a2b5c5,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
426,1600000,9,7,production,2733750000,2733750000,2733750000,0,8,16,6,c9abb7457b9cd8c6d53a6782b8efbe158e69077d84593b946e8d2d2b26a2b5c5,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
427,1600000,9,8,reference,2562890625,2562890625,2562890625,0,8,17,7,82a9e171fe19011168dac93e2ab99d81c50049ca636b942335f96d1ad13142e2,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
427,1600000,9,8,production,2562890625,2562890625,2562890625,0,8,17,7,82a9e171fe19011168dac93e2ab99d81c50049ca636b942335f96d1ad13142e2,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
428,1600000,9,9,reference,2402709960,2402709960,2402709960,0,8,18,8,7f40219f03290d7e8aabe3a863d7fd3a4f1945de74c8dec535782ae2adf6a9ab,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
428,1600000,9,9,production,2402709960,2402709960,2402709960,0,8,18,8,7f40219f03290d7e8aabe3a863d7fd3a4f1945de74c8dec535782ae2adf6a9ab,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
429,1600000,9,10,reference,2252540587,2252540587,2252540587,0,8,19,9,aed6dd9bdd719d225877b1163d0f34d7563cdf41fc1a7b17da25c07a66b5357f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
429,1600000,9,10,production,2252540587,2252540587,2252540587,0,8,19,9,aed6dd9bdd719d225877b1163d0f34d7563cdf41fc1a7b17da25c07a66b5357f,b3b67230f65e73537e9827043dd10004defe7a3d57d82da2ffa47fbb7f526769,1,1,1
430,1600000,9,11,reference,2111756800,2111756800,2111756800,0,8,20,0,e28e800020b0e6f94bcdcf76a32f6cffff891d99d350c450c446b78fb06e4a75,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
430,1600000,9,11,production,2111756800,2111756800,2111756800,0,8,20,0,e28e800020b0e6f94bcdcf76a32f6cffff891d99d350c450c446b78fb06e4a75,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
431,1600000,9,12,reference,1979772000,1979772000,1979772000,0,8,21,1,0a58e35a17154c558293ed8f1caa95f3bce84f65adaa0d269358cfc89fd9b5b2,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
431,1600000,9,12,production,1979772000,1979772000,1979772000,0,8,21,1,0a58e35a17154c558293ed8f1caa95f3bce84f65adaa0d269358cfc89fd9b5b2,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
432,1600000,9,13,reference,1856036250,1856036250,1856036250,0,8,22,2,25fabc9b36f61bbb1bb964e6835039d2c971c8ce4cff431834df650fc986ea99,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
432,1600000,9,13,production,1856036250,1856036250,1856036250,0,8,22,2,25fabc9b36f61bbb1bb964e6835039d2c971c8ce4cff431834df650fc986ea99,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
433,1600000,9,14,reference,1740033984,1740033984,1740033984,0,8,23,3,00c4a232ce725fda290b1a35b2d8705a786749feae88447e45900b4f5f0f5b43,0df964240331d7949f7b0f60b2dd9b8222aefff60d4f5d2f43b102c8ca004670,1,1,1
